SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2020082601-04,239 OF,6/25/2020,Cations,Fe,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020082601-04,239 OF,6/25/2020,Cations,K,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020082601-04,239 OF,6/25/2020,Cations,Mg,0.68,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020082601-04,239 OF,6/25/2020,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020082601-04,239 OF,6/25/2020,Cations,Na,0.99,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020082601-04,239 OF,6/25/2020,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020082601-04,239 OF,6/25/2020,Part C/N,Part C,571,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020082601-04,239 OF,6/25/2020,Part C/N,Part N,38,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020082601-04,239 OF,6/25/2020,Part P,Part P,1,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,9/1/2022 12:00:00 AM
2020082601-04,239 OF,6/25/2020,TDN,TDN,257,µg/L,,,,,AutoAnalyzer 3,10.5,ELA-TDN,shavens,9/14/2020 12:00:00 AM
2020082601-04,239 OF,6/25/2020,TDP,TDP,2.7,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,1.72,ELA-TDP,bcooney,10/11/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,A254,47.6721,m^-1,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,E2:E3,6.8333,,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,E2:E4,25.625,,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,S275-295,0.0198,,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,S350-400,0.0191,,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,SR,1.0384,,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,SUVA,,L/µmol·m,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,Suv-a,0.0185,,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,Suv-b,0.0194,,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Absorbance scan,Suv-c,0.0126,,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Alk,Alk,171,µEq/L,0,6.25,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Anions,Cl,0.22,mg/L,0,6.25,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Anions,SO4,1.78,mg/L,0,6.25,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Archive,Archive,,,0,6.25,,,,,ELA-Archive,,
2020092002-01,239 LA CB Epi,9/21/2020,Cations,Ca,2.88,mg/L,0,6.25,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Cations,Fe,0,mg/L,0,6.25,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Cations,K,0.43,mg/L,0,6.25,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Cations,Mg,0.75,mg/L,0,6.25,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Cations,Mn,0,mg/L,0,6.25,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Cations,Na,1.07,mg/L,0,6.25,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Chla,Chla,0.92,µg/L,0,6.25,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,5/20/2021 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,DIC,DIC,176,µmol/L,0,6.25,,,LI-850 LI-COR CO2/H20 Gas Analyzer,14.8,ELA-DIC,bcooney,10/11/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,DOC,DOC,,µmol/L,0,6.25,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020092002-01,239 LA CB Epi,9/21/2020,NH3,NH3-N,13,µg/L,0,6.25,,,AutoAnalyzer 3,16,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,NO2,NO2-N,0.5,µg/L,0,6.25,,,AutoAnalyzer 3,0.75,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,NO3,NO3-N,2,µg/L,0,6.25,,,AutoAnalyzer 3,1.97,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Part C/N,Part C,442,µg/L,0,6.25,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Part C/N,Part N,36,µg/L,0,6.25,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-01,239 LA CB Epi,9/21/2020,Part P,Part P,2,µg/L,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,9/1/2022 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,pH,pH,6.705,SU,0,6.25,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,9/21/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,Phytoplankton taxonomy,Total Biomass,,mg/m^3,0,6.25,,,Zeiss invertoscope inverted microscope,,ELA-Phytoplankton taxonomy,,
2020092002-01,239 LA CB Epi,9/21/2020,SRSi,SRSi,2.512,mg/L,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,TDN,TDN,251,µg/L,0,6.25,,,AutoAnalyzer 3,,ELA-TDN,bcooney,10/11/2020 12:00:00 AM
2020092002-01,239 LA CB Epi,9/21/2020,TDP,TDP,0.9,µg/L,0,6.25,,,Shimadzu UV1800 Scanning Spectrophotometer,2.91,ELA-TDP,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,A254,46.7509,m^-1,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,E2:E3,6.931,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,E2:E4,28.7143,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,S275-295,0.0202,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,S350-400,0.0198,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,SR,1.0236,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,SUVA,,L/µmol·m,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,Suv-a,0.0191,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,Suv-b,0.0198,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Absorbance scan,Suv-c,0.0126,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Alk,Alk,,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Anions,Cl,0.26,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Anions,SO4,1.79,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020092002-03,239 LA CB 5m,9/21/2020,Cations,Ca,2.91,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Cations,Fe,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Cations,K,0.46,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Cations,Mg,0.76,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Cations,Na,1.09,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Chla,Chla,0.99,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,5/20/2021 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,DIC,DIC,182,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,14.8,ELA-DIC,bcooney,10/11/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020092002-03,239 LA CB 5m,9/21/2020,NH3,NH3-N,12,µg/L,,,,,AutoAnalyzer 3,16,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,NO2,NO2-N,0.5,µg/L,,,,,AutoAnalyzer 3,0.75,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,NO3,NO3-N,1,µg/L,,,,,AutoAnalyzer 3,1.97,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,Part C/N,Part C,428,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Part C/N,Part N,48,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-03,239 LA CB 5m,9/21/2020,Part P,Part P,2,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,9/1/2022 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,pH,pH,6.883,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,9/21/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,SRSi,SRSi,2.515,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,TDN,TDN,249,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,bcooney,10/11/2020 12:00:00 AM
2020092002-03,239 LA CB 5m,9/21/2020,TDP,TDP,0.9,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,2.91,ELA-TDP,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,A254,45.3691,m^-1,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,E2:E3,6.3226,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,E2:E4,24.5,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,S275-295,0.0179,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,S350-400,0.0196,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,SR,0.9128,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,SUVA,,L/µmol·m,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,Suv-a,0.0189,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,Suv-b,0.0178,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Absorbance scan,Suv-c,0.0124,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Alk,Alk,166,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Anions,Cl,0.25,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Anions,SO4,1.91,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020092002-04,239 LA CB 10m,9/21/2020,Cations,Ca,2.94,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Cations,Fe,0.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Cations,K,0.44,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Cations,Mg,0.75,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Cations,Na,1.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Chla,Chla,0.64,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,5/20/2021 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,DIC,DIC,394,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,14.8,ELA-DIC,bcooney,10/11/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020092002-04,239 LA CB 10m,9/21/2020,NH3,NH3-N,13,µg/L,,,,,AutoAnalyzer 3,16,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,NO2,NO2-N,0.7,µg/L,,,,,AutoAnalyzer 3,0.75,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,NO3,NO3-N,87,µg/L,,,,,AutoAnalyzer 3,1.97,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,Part C/N,Part C,327,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Part C/N,Part N,27,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-04,239 LA CB 10m,9/21/2020,Part P,Part P,3,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,9/1/2022 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,pH,pH,5.883,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,9/21/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,SRSi,SRSi,3.006,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,TDN,TDN,296,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,bcooney,10/11/2020 12:00:00 AM
2020092002-04,239 LA CB 10m,9/21/2020,TDP,TDP,1.7,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,2.91,ELA-TDP,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,A254,46.2903,m^-1,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,E2:E3,6.25,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,E2:E4,25,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,S275-295,0.0181,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,S350-400,0.0198,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,SR,0.9132,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,SUVA,,L/µmol·m,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,Suv-a,0.0189,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,Suv-b,0.0176,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Absorbance scan,Suv-c,0.0124,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Alk,Alk,162,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Anions,Cl,0.24,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Anions,SO4,1.89,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Archive,Archive,,,,,,,,,ELA-Archive,,
2020092002-05,239 LA CB 15m,9/21/2020,Cations,Ca,2.88,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Cations,Fe,0.02,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Cations,K,0.43,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Cations,Mg,0.74,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Cations,Na,1.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Chla,Chla,0.28,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,5/20/2021 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,DIC,DIC,370,µmol/L,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,14.8,ELA-DIC,bcooney,10/11/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2020092002-05,239 LA CB 15m,9/21/2020,NH3,NH3-N,12,µg/L,,,,,AutoAnalyzer 3,16,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,NO2,NO2-N,0.7,µg/L,,,,,AutoAnalyzer 3,0.75,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,NO3,NO3-N,107,µg/L,,,,,AutoAnalyzer 3,1.97,ELA-NOxNH3,shavens,9/29/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,Part C/N,Part C,270,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Part C/N,Part N,19,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2020092002-05,239 LA CB 15m,9/21/2020,Part P,Part P,2,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.2,ELA-PartP,jthoroski,9/1/2022 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,pH,pH,5.965,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,9/21/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,SRSi,SRSi,2.983,mg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,0.003,ELA-SRSi,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,TDN,TDN,309,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,bcooney,10/11/2020 12:00:00 AM
2020092002-05,239 LA CB 15m,9/21/2020,TDP,TDP,1.5,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,2.91,ELA-TDP,dlangenfeld,10/27/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,A254,46.7509,m^-1,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,E2:E3,6.4839,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
2020092002-06,239 LA CB 20m,9/21/2020,Absorbance scan,E2:E4,25.125,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,bcooney,9/23/2020 12:00:00 AM
