SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2019062408-07,442 LA CB 9m,6/24/2019,TDN,TDN,293.476,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,6/26/2019 12:00:00 AM
2019062408-07,442 LA CB 9m,6/24/2019,TDP,TDP,5.7,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,3.5,ELA-TDP,dlangenfeld,7/2/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,Alk,Alk,252.2,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,Anions,Cl,0.11,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Anions,SO4,0.77,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019062502-01,239 EIF,6/25/2019,Cations,Ca,4.44,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Cations,Fe,0.58,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Cations,K,0.38,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Cations,Mg,1.19,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Cations,Na,1.77,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Cond,Cond,32.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,7/11/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,DIC,DIC,333,µM,,,,,LI-820 LiCor gas analyzer,2.25,ELA-DIC,bcooney,7/23/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,DOC,DOC,1720,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,NH3,NH3-N,21.53,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,NO2,NO2-N,2.4,µg/L,,,,,AutoAnalyzer 3,0.45,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,NO3,NO3-N,8.35,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,Part C/N,Part C,175,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-01,239 EIF,6/25/2019,Part P,Part P,2,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/5/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,pH,pH,6.492,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,6/25/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,SRSi,SRSi,,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,dlangenfeld,6/27/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,TDN,TDN,612.886,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,6/26/2019 12:00:00 AM
2019062502-01,239 EIF,6/25/2019,TDP,TDP,14.7,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,3.5,ELA-TDP,dlangenfeld,7/2/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,Alk,Alk,0,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,Anions,Cl,0.19,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Anions,SO4,0.16,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019062502-02,239 NEIF,6/25/2019,Cations,Ca,1.26,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Cations,Fe,0.5,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Cations,K,0.48,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Cations,Mg,0.42,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Cations,Na,0.99,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Cond,Cond,28.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,7/11/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,DIC,DIC,286,µM,,,,,LI-820 LiCor gas analyzer,2.25,ELA-DIC,bcooney,7/23/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,DOC,DOC,2811,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,dlangenfeld,2/26/2020 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,NH3,NH3-N,53.19,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,NO2,NO2-N,8,µg/L,,,,,AutoAnalyzer 3,0.45,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,NO3,NO3-N,4.1,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,Part C/N,Part C,194,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-02,239 NEIF,6/25/2019,Part P,Part P,2,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/5/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,pH,pH,4.334,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,6/25/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,SRSi,SRSi,,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,dlangenfeld,6/27/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,TDN,TDN,656.294,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,6/26/2019 12:00:00 AM
2019062502-02,239 NEIF,6/25/2019,TDP,TDP,11.1,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,3.5,ELA-TDP,dlangenfeld,7/2/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,Alk,Alk,41.8,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,Anions,Cl,0.23,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Anions,SO4,0.96,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019062502-03,239 NWIF,6/25/2019,Cations,Ca,1.4,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Cations,Fe,0.33,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Cations,K,0.18,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Cations,Mg,0.4,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Cations,Na,0.83,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Cond,Cond,16.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,7/11/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,DIC,DIC,435,µM,,,,,LI-820 LiCor gas analyzer,2.25,ELA-DIC,bcooney,7/23/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,DOC,DOC,1513,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,NH3,NH3-N,25.6,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,NO2,NO2-N,2.1,µg/L,,,,,AutoAnalyzer 3,0.45,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,NO3,NO3-N,6.43,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,Part C/N,Part C,194,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-03,239 NWIF,6/25/2019,Part P,Part P,1,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/5/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,pH,pH,5.021,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,6/25/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,SRSi,SRSi,,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,dlangenfeld,6/27/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,TDN,TDN,527.15,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,6/26/2019 12:00:00 AM
2019062502-03,239 NWIF,6/25/2019,TDP,TDP,8.6,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,3.5,ELA-TDP,dlangenfeld,7/2/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,Alk,Alk,157.6,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019062502-04,239 OF,6/25/2019,Anions,Cl,0.27,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Anions,SO4,1.84,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019062502-04,239 OF,6/25/2019,Cations,Ca,2.57,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Cations,Fe,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Cations,K,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Cations,Mg,0.71,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Cations,Na,1.08,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Cond,Cond,23.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,7/11/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,DIC,DIC,168,µM,,,,,LI-820 LiCor gas analyzer,2.25,ELA-DIC,bcooney,7/23/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,DOC,DOC,610,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,NH3,NH3-N,23.88,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,NO2,NO2-N,1.4,µg/L,,,,,AutoAnalyzer 3,0.45,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,NO3,NO3-N,0.98,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,Part C/N,Part C,388,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-04,239 OF,6/25/2019,Part P,Part P,2,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/5/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,pH,pH,7.184,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,6/25/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,SRSi,SRSi,,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,dlangenfeld,6/27/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,TDN,TDN,262.836,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,6/26/2019 12:00:00 AM
2019062502-04,239 OF,6/25/2019,TDP,TDP,4.3,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,3.5,ELA-TDP,dlangenfeld,7/2/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,Alk,Alk,250.2,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,Anions,Cl,0.14,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Anions,SO4,0.86,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Archive,Archive,0,,,,,,,,ELA-Archive,,
2019062502-06,239 EIF,6/25/2019,Cations,Ca,4.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Cations,Fe,0.57,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Cations,K,0.37,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Cations,Mg,1.16,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Cations,Na,1.74,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Cond,Cond,32.5,µS/cm,,,,,Radiometer CDM 3,0.05,ELA-Cond,bcooney,7/11/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,DIC,DIC,332,µM,,,,,LI-820 LiCor gas analyzer,2.25,ELA-DIC,bcooney,7/23/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,DOC,DOC,1919,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,NH3,NH3-N,26.67,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,NO2,NO2-N,3.2,µg/L,,,,,AutoAnalyzer 3,0.45,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,NO3,NO3-N,8.89,µg/L,,,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,Part C/N,Part C,184,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Part C/N,Part N,,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062502-06,239 EIF,6/25/2019,Part P,Part P,2,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/5/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,pH,pH,6.521,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,6/25/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,SRSi,SRSi,,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,dlangenfeld,6/27/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,TDN,TDN,588.499,µg/L,,,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,6/26/2019 12:00:00 AM
2019062502-06,239 EIF,6/25/2019,TDP,TDP,14.9,µg/L,,,,,Shimadzu UV1800 Scanning Spectrophotometer,3.5,ELA-TDP,dlangenfeld,7/2/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,Alk,Alk,104.2,µEq/L,0,2.75,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,Anions,Cl,0.21,mg/L,0,2.75,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Anions,SO4,1.4,mg/L,0,2.75,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Archive,Archive,0,,0,2.75,,,,,ELA-Archive,,
2019062503-01,224 LA CB Epi,6/25/2019,Cations,Ca,1.58,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Cations,Fe,0,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Cations,K,0.33,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Cations,Mg,0.4,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Cations,Mn,,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Cations,Na,0.62,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Chla,Chla,0.78,µg/L,0,2.75,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,mbouch,7/23/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,DIC,DIC,141,µM,0,2.75,,,LI-820 LiCor gas analyzer,2.25,ELA-DIC,bcooney,7/23/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,DOC,DOC,300,µmol/L,0,2.75,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,NH3,NH3-N,12.18,µg/L,0,2.75,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,NO2,NO2-N,1.2,µg/L,0,2.75,,,AutoAnalyzer 3,0.45,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,NO3,NO3-N,0.23,µg/L,0,2.75,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,Part C/N,Part C,324,µg/L,0,2.75,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Part C/N,Part N,,µg/L,0,2.75,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062503-01,224 LA CB Epi,6/25/2019,Part P,Part P,2,µg/L,0,2.75,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/5/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,pH,pH,7.062,SU,0,2.75,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,6/25/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,Phytoplankton taxonomy,Total Biomass,,mg/m^3,0,2.75,,,Zeiss invertoscope inverted microscope,,ELA-Phytoplankton taxonomy,,
2019062503-01,224 LA CB Epi,6/25/2019,SRSi,SRSi,,mg/L,0,2.75,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,dlangenfeld,6/27/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,TDN,TDN,195.216,µg/L,0,2.75,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,6/26/2019 12:00:00 AM
2019062503-01,224 LA CB Epi,6/25/2019,TDP,TDP,4.1,µg/L,0,2.75,,,Shimadzu UV1800 Scanning Spectrophotometer,3.5,ELA-TDP,dlangenfeld,7/2/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,Archive,Archive,0,,3.25,13,,,,,ELA-Archive,,
2019062503-02,224 LA CB Meta,6/25/2019,Chla,Chla,2.14,µg/L,3.25,13,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,mbouch,7/23/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,DIC,DIC,162,µM,3.25,13,,,LI-820 LiCor gas analyzer,2.25,ELA-DIC,bcooney,7/23/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,DOC,DOC,288,µmol/L,3.25,13,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,mbouch,12/20/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,NH3,NH3-N,13.32,µg/L,3.25,13,,,AutoAnalyzer 3,4.4,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,NO2,NO2-N,1,µg/L,3.25,13,,,AutoAnalyzer 3,0.45,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,NO3,NO3-N,0.48,µg/L,3.25,13,,,AutoAnalyzer 3,1.12,ELA-NOxNH3,mbouch,6/25/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,Part C/N,Part C,571,µg/L,3.25,13,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062503-02,224 LA CB Meta,6/25/2019,Part C/N,Part N,,µg/L,3.25,13,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2019062503-02,224 LA CB Meta,6/25/2019,Part P,Part P,3,µg/L,3.25,13,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,mbouch,12/5/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,pH,pH,6.878,SU,3.25,13,,,Fisher Scientific Accumet pH meter,,ELA-pH,bcooney,6/25/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,Phytoplankton taxonomy,Total Biomass,,mg/m^3,3.25,13,,,Zeiss invertoscope inverted microscope,,ELA-Phytoplankton taxonomy,,
2019062503-02,224 LA CB Meta,6/25/2019,SRSi,SRSi,,mg/L,3.25,13,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,dlangenfeld,6/27/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,TDN,TDN,195.198,µg/L,3.25,13,,,AutoAnalyzer 3,4.4,ELA-TDN,mbouch,6/26/2019 12:00:00 AM
2019062503-02,224 LA CB Meta,6/25/2019,TDP,TDP,4.1,µg/L,3.25,13,,,Shimadzu UV1800 Scanning Spectrophotometer,3.5,ELA-TDP,dlangenfeld,7/2/2019 12:00:00 AM
2019062604-01,305 LA CB Epi ,6/26/2019,Archive,Archive,0,,0,3.75,,,,,ELA-Archive,,
2019062604-01,305 LA CB Epi ,6/26/2019,Chla,Chla,2.02,µg/L,0,3.75,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,mbouch,7/23/2019 12:00:00 AM
2019062604-01,305 LA CB Epi ,6/26/2019,DIC,DIC,146,µM,0,3.75,,,LI-820 LiCor gas analyzer,2.25,ELA-DIC,bcooney,7/23/2019 12:00:00 AM
