SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2017092702-09,239 LA CB 15m,9/27/2017,Cations,Mg,0.74,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2017092702-09,239 LA CB 15m,9/27/2017,Cations,Mn,0,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2017092702-09,239 LA CB 15m,9/27/2017,Cations,Na,1.03,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2017092702-09,239 LA CB 15m,9/27/2017,Chla,Chla,0.45,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bcooney,5/28/2018 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,DIC,DIC,350,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,bgirouard,10/2/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,DO,O2,5.3,mg/L,,,,,Burette,,ELA-DO,hpolaczek,10/4/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,DOC,DOC,556,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,40,FWI-DOC,sstrapazzon,1/15/2019 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,NH3,NH3-N,4,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,9/27/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,NO2,NO2-N,0,µg/L,,,,,Autoanalyzer II,1.5,ELA-NO2/NO3,jdearnley,9/27/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,9/28/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,Part C/N,Part C,172,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017092702-09,239 LA CB 15m,9/27/2017,Part C/N,Part N,23.5,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017092702-09,239 LA CB 15m,9/27/2017,Part P,Part P,3,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,pH,pH,6.265,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bgirouard,9/27/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,SRSi,SRSi,2.679,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,TDN,TDN,303,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,9/28/2017 12:00:00 AM
2017092702-09,239 LA CB 15m,9/27/2017,TDP,TDP,2.992,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bgirouard,10/3/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,Alk,Alk,68.4,µEq/L,0,4,,,"Mantech PC-Titration Plus System	",6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,Anions,Cl,0.16,mg/L,0,4,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,UAlberta,
2017092703-01,114 LA CB Epi,9/27/2017,Anions,SO4,0.79,mg/L,0,4,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,UAlberta,
2017092703-01,114 LA CB Epi,9/27/2017,Cations,Ca,1.13,mg/L,0,4,,,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2017092703-01,114 LA CB Epi,9/27/2017,Cations,Fe,0.01,mg/L,0,4,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2017092703-01,114 LA CB Epi,9/27/2017,Cations,K,0,mg/L,0,4,,,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2017092703-01,114 LA CB Epi,9/27/2017,Cations,Mg,0.35,mg/L,0,4,,,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2017092703-01,114 LA CB Epi,9/27/2017,Cations,Mn,0,mg/L,0,4,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2017092703-01,114 LA CB Epi,9/27/2017,Cations,Na,0.44,mg/L,0,4,,,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2017092703-01,114 LA CB Epi,9/27/2017,Chla,Chla,3.6,µg/L,0,4,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bcooney,5/28/2018 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,DIC,DIC,95,µM,0,4,,,LI-820 LiCor gas analyzer,,ELA-DIC,bgirouard,10/2/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,DOC,DOC,533,µmol/L,0,4,,,Shimadzu TOC-VCPH/CPN,40,FWI-DOC,sstrapazzon,1/15/2019 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,NH3,NH3-N,112,µg/L,0,4,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,9/27/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,NO2,NO2-N,0,µg/L,0,4,,,Autoanalyzer II,1.5,ELA-NO2/NO3,jdearnley,9/27/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,NO3,NO3-N,17,µg/L,0,4,,,Autoanalyzer II,1.12,ELA-NO2/NO3,,9/28/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,Part C/N,Part C,649.5,µg/L,0,4,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017092703-01,114 LA CB Epi,9/27/2017,Part C/N,Part N,68.6,µg/L,0,4,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017092703-01,114 LA CB Epi,9/27/2017,Part P,Part P,6,µg/L,0,4,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,pH,pH,6.457,SU,0,4,,,Fisher Scientific Accumet pH meter,,ELA-pH,bgirouard,9/27/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,Phytoplankton taxonomy,Total Biomass,,µg/L,0,4,,,Autoanalyzer II,,ELA-Phytoplankton taxonomy,,
2017092703-01,114 LA CB Epi,9/27/2017,SRSi,SRSi,0.56,mg/L,0,4,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,TDN,TDN,447,µg/L,0,4,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,9/28/2017 12:00:00 AM
2017092703-01,114 LA CB Epi,9/27/2017,TDP,TDP,4.096,µg/L,0,4,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bgirouard,10/12/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,Alk,Alk,3.4,µEq/L,,,,12.2,"Mantech PC-Titration Plus System	",6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,Anions,Cl,0.2,mg/L,,,,12.2,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,UAlberta,
2017092704-01,240 Bulk Rain,9/27/2017,Anions,SO4,0.13,mg/L,,,,12.2,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,UAlberta,
2017092704-01,240 Bulk Rain,9/27/2017,Cations,Ca,0.1,mg/L,,,,12.2,Thermo ICAP-6300 ICP-OES,0.0053,UA-ICP,BASL - UAlberta,
2017092704-01,240 Bulk Rain,9/27/2017,Cations,Fe,0,mg/L,,,,12.2,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2017092704-01,240 Bulk Rain,9/27/2017,Cations,K,0,mg/L,,,,12.2,Thermo ICAP-6300 ICP-OES,0.0092,UA-ICP,BASL - UAlberta,
2017092704-01,240 Bulk Rain,9/27/2017,Cations,Mg,0.02,mg/L,,,,12.2,Thermo ICAP-6300 ICP-OES,0.0103,UA-ICP,BASL - UAlberta,
2017092704-01,240 Bulk Rain,9/27/2017,Cations,Mn,0,mg/L,,,,12.2,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2017092704-01,240 Bulk Rain,9/27/2017,Cations,Na,0,mg/L,,,,12.2,Thermo ICAP-6300 ICP-OES,0.016,UA-ICP,BASL - UAlberta,
2017092704-01,240 Bulk Rain,9/27/2017,Cond,Cond,3.55,µS/cm,,,,12.2,Radiometer CDM 3,0.16,ELA-Cond,bgirouard,9/27/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,DIC,DIC,29,µM,,,,12.2,LI-820 LiCor gas analyzer,,ELA-DIC,bgirouard,10/2/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,DOC,DOC,103,µmol/L,,,,12.2,Shimadzu TOC-VCPH/CPN,40,FWI-DOC,sstrapazzon,1/15/2019 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,NH3,NH3-N,8,µg/L,,,,12.2,Autoanalyzer II,4.4,ELA-TDN/NH3,,9/27/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,NO2,NO2-N,0,µg/L,,,,12.2,Autoanalyzer II,1.5,ELA-NO2/NO3,jdearnley,9/27/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,NO3,NO3-N,48,µg/L,,,,12.2,Autoanalyzer II,1.12,ELA-NO2/NO3,,9/28/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,Part C/N,Part C,859,µg/L,,,,12.2,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017092704-01,240 Bulk Rain,9/27/2017,Part C/N,Part N,48.2,µg/L,,,,12.2,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017092704-01,240 Bulk Rain,9/27/2017,Part P,Part P,5,µg/L,,,,12.2,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,pH,pH,5.201,SU,,,,12.2,Fisher Scientific Accumet pH meter,,ELA-pH,bgirouard,9/27/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,SRSi,SRSi,0.013,mg/L,,,,12.2,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,TDN,TDN,111,µg/L,,,,12.2,Autoanalyzer II,4.4,ELA-TDN/NH3,,9/28/2017 12:00:00 AM
2017092704-01,240 Bulk Rain,9/27/2017,TDP,TDP,3.08,µg/L,,,,12.2,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bgirouard,10/12/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,Alk,Alk,85.6,µEq/L,0,2.75,,,"Mantech PC-Titration Plus System	",6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,Anions,Cl,0.17,mg/L,0,2.75,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,UAlberta,
2017100202-01,227 LA CB Epi,10/2/2017,Anions,SO4,0.78,mg/L,0,2.75,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,UAlberta,
2017100202-01,227 LA CB Epi,10/2/2017,Cations,Ca,1.4,mg/L,0,2.75,,,University of Alberta,0.0053,UA-ICP,BASL - UAlberta,
2017100202-01,227 LA CB Epi,10/2/2017,Cations,Fe,0.06,mg/L,0,2.75,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2017100202-01,227 LA CB Epi,10/2/2017,Cations,K,0,mg/L,0,2.75,,,University of Alberta,0.0092,UA-ICP,BASL - UAlberta,
2017100202-01,227 LA CB Epi,10/2/2017,Cations,Mg,0.45,mg/L,0,2.75,,,University of Alberta,0.0103,UA-ICP,BASL - UAlberta,
2017100202-01,227 LA CB Epi,10/2/2017,Cations,Mn,0,mg/L,0,2.75,,,Dionex DX-600 Ion Chromatograph,0.0145,UA-ICP,BASL - UAlberta,
2017100202-01,227 LA CB Epi,10/2/2017,Cations,Na,0.8,mg/L,0,2.75,,,University of Alberta,0.016,UA-ICP,BASL - UAlberta,
2017100202-01,227 LA CB Epi,10/2/2017,Chla,Chla,19.27,µg/L,0,2.75,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bcooney,6/7/2018 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,DIC,DIC,111,µM,0,2.75,,,LI-820 LiCor gas analyzer,,ELA-DIC,bgirouard,10/2/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,DOC,DOC,755,µmol/L,0,2.75,,,Shimadzu TOC-VCPH/CPN,40,FWI-DOC,sstrapazzon,1/15/2019 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,NH3,NH3-N,4,µg/L,0,2.75,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,10/2/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,NO2,NO2-N,0,µg/L,0,2.75,,,Autoanalyzer II,1.8,ELA-NO2/NO3,jdearnley,10/2/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,NO3,NO3-N,,µg/L,0,2.75,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,10/2/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,Part C/N,Part C,2804,µg/L,0,2.75,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017100202-01,227 LA CB Epi,10/2/2017,Part C/N,Part N,333.6,µg/L,0,2.75,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017100202-01,227 LA CB Epi,10/2/2017,Part Fe,Part Fe,,µg/L,0,2.75,,,PerkinElmer AAnalyst 400 AAS,,ELA-PartFe,jdearnley,11/28/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,Part P,Part P,27,µg/L,0,2.75,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,pH,pH,6.355,SU,0,2.75,,,Fisher Scientific Accumet pH meter,,ELA-pH,bgirouard,10/2/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,Phytoplankton taxonomy,Total Biomass,,µg/L,0,2.75,,,Autoanalyzer II,,ELA-Phytoplankton taxonomy,,
2017100202-01,227 LA CB Epi,10/2/2017,SRSi,SRSi,0.781,mg/L,0,2.75,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,TDN,TDN,402,µg/L,0,2.75,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,10/4/2017 12:00:00 AM
2017100202-01,227 LA CB Epi,10/2/2017,TDP,TDP,10.191,µg/L,0,2.75,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bgirouard,10/12/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,Alk,Alk,120,µEq/L,,,,,"Mantech PC-Titration Plus System	",6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,Anions,Cl,0.19,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,UAlberta,
2017100202-03,227 LA CB 4m,10/2/2017,Anions,SO4,0.79,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,UAlberta,
2017100202-03,227 LA CB 4m,10/2/2017,Cations,Ca,1.11,mg/L,,,,,University of Alberta,0.0053,UA-ICP,BASL - UAlberta,
2017100202-03,227 LA CB 4m,10/2/2017,Cations,Fe,0.14,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2017100202-03,227 LA CB 4m,10/2/2017,Cations,K,0,mg/L,,,,,University of Alberta,0.0092,UA-ICP,BASL - UAlberta,
2017100202-03,227 LA CB 4m,10/2/2017,Cations,Mg,0.53,mg/L,,,,,University of Alberta,0.0103,UA-ICP,BASL - UAlberta,
2017100202-03,227 LA CB 4m,10/2/2017,Cations,Mn,,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.0145,UA-ICP,BASL - UAlberta,
2017100202-03,227 LA CB 4m,10/2/2017,Cations,Na,0.84,mg/L,,,,,University of Alberta,0.016,UA-ICP,BASL - UAlberta,
2017100202-03,227 LA CB 4m,10/2/2017,Chla,Chla,31,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bcooney,6/7/2018 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,DIC,DIC,391,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,bgirouard,10/2/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,DOC,DOC,693,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,40,FWI-DOC,sstrapazzon,1/15/2019 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,NH3,NH3-N,186,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,10/2/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,NO2,NO2-N,0,µg/L,,,,,Autoanalyzer II,1.8,ELA-NO2/NO3,jdearnley,10/2/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,10/2/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,Part C/N,Part C,3901.4,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017100202-03,227 LA CB 4m,10/2/2017,Part C/N,Part N,581.3,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017100202-03,227 LA CB 4m,10/2/2017,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,,ELA-PartFe,jdearnley,11/28/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,Part P,Part P,65,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,pH,pH,5.677,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bgirouard,10/2/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,SRSi,SRSi,0.92,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,TDN,TDN,563,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,10/4/2017 12:00:00 AM
2017100202-03,227 LA CB 4m,10/2/2017,TDP,TDP,9.514,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bgirouard,10/12/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,Alk,Alk,213.8,µEq/L,,,,,"Mantech PC-Titration Plus System	",6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,Anions,Cl,0.23,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,UAlberta,
2017100202-04,227 LA CB 6m,10/2/2017,Anions,SO4,0.4,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,UAlberta,
2017100202-04,227 LA CB 6m,10/2/2017,Cations,Ca,2.05,mg/L,,,,,University of Alberta,0.0053,UA-ICP,BASL - UAlberta,
2017100202-04,227 LA CB 6m,10/2/2017,Cations,Fe,1.09,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2017100202-04,227 LA CB 6m,10/2/2017,Cations,K,0.31,mg/L,,,,,University of Alberta,0.0092,UA-ICP,BASL - UAlberta,
2017100202-04,227 LA CB 6m,10/2/2017,Cations,Mg,0.53,mg/L,,,,,University of Alberta,0.0103,UA-ICP,BASL - UAlberta,
2017100202-04,227 LA CB 6m,10/2/2017,Cations,Mn,,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.0145,UA-ICP,BASL - UAlberta,
2017100202-04,227 LA CB 6m,10/2/2017,Cations,Na,0.85,mg/L,,,,,University of Alberta,0.016,UA-ICP,BASL - UAlberta,
2017100202-04,227 LA CB 6m,10/2/2017,Chla,Chla,13.21,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bcooney,6/7/2018 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,DIC,DIC,800,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,bgirouard,10/2/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,DOC,DOC,727,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,40,FWI-DOC,sstrapazzon,1/15/2019 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,NH3,NH3-N,1169,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,10/2/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,NO2,NO2-N,2,µg/L,,,,,Autoanalyzer II,1.8,ELA-NO2/NO3,jdearnley,10/2/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,10/2/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,Part C/N,Part C,1379.5,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017100202-04,227 LA CB 6m,10/2/2017,Part C/N,Part N,218.7,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017100202-04,227 LA CB 6m,10/2/2017,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,,ELA-PartFe,jdearnley,11/28/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,Part P,Part P,33,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,pH,pH,6.032,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bgirouard,10/2/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,SRSi,SRSi,1.665,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,TDN,TDN,1625,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,10/4/2017 12:00:00 AM
2017100202-04,227 LA CB 6m,10/2/2017,TDP,TDP,10.529,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,bgirouard,10/12/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,Alk,Alk,372,µEq/L,,,,,"Mantech PC-Titration Plus System	",6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,Anions,Cl,0.27,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,UAlberta,
2017100202-05,227 LA CB 8m,10/2/2017,Anions,SO4,0.46,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,UAlberta,
2017100202-05,227 LA CB 8m,10/2/2017,Cations,Ca,2.31,mg/L,,,,,University of Alberta,0.0053,UA-ICP,BASL - UAlberta,
2017100202-05,227 LA CB 8m,10/2/2017,Cations,Fe,5.35,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2017100202-05,227 LA CB 8m,10/2/2017,Cations,K,0.43,mg/L,,,,,University of Alberta,0.0092,UA-ICP,BASL - UAlberta,
2017100202-05,227 LA CB 8m,10/2/2017,Cations,Mg,0.59,mg/L,,,,,University of Alberta,0.0103,UA-ICP,BASL - UAlberta,
2017100202-05,227 LA CB 8m,10/2/2017,Cations,Mn,,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.0145,UA-ICP,BASL - UAlberta,
2017100202-05,227 LA CB 8m,10/2/2017,Cations,Na,0.86,mg/L,,,,,University of Alberta,0.016,UA-ICP,BASL - UAlberta,
2017100202-05,227 LA CB 8m,10/2/2017,Chla,Chla,7.35,µg/L,,,,,Turner Designs Trilogy Fluorometer,,ELA-Chla,bcooney,6/7/2018 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,DIC,DIC,1436,µM,,,,,LI-820 LiCor gas analyzer,,ELA-DIC,bgirouard,10/2/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,DOC,DOC,910,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,40,FWI-DOC,sstrapazzon,1/15/2019 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,NH3,NH3-N,3404,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,10/2/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,NO2,NO2-N,16,µg/L,,,,,Autoanalyzer II,1.8,ELA-NO2/NO3,jdearnley,10/2/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,NO3,NO3-N,,µg/L,,,,,Autoanalyzer II,1.12,ELA-NO2/NO3,jdearnley,10/2/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,Part C/N,Part C,2202,µg/L,,,,,Exeter CE 440 Elemental Analyzer,41.5,UA-C/N,U of Alberta,
2017100202-05,227 LA CB 8m,10/2/2017,Part C/N,Part N,370.7,µg/L,,,,,Exeter CE 440 Elemental Analyzer,15,UA-C/N,U of Alberta,
2017100202-05,227 LA CB 8m,10/2/2017,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,,ELA-PartFe,jdearnley,11/28/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,Part P,Part P,57,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,0.2,ELA-PartP,hpolaczek,12/11/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,pH,pH,6.141,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,bgirouard,10/2/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,SRSi,SRSi,1.977,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,bgirouard,12/19/2017 12:00:00 AM
2017100202-05,227 LA CB 8m,10/2/2017,TDN,TDN,3996,µg/L,,,,,Autoanalyzer II,4.4,ELA-TDN/NH3,,10/4/2017 12:00:00 AM
