SampleNumber,Site,CollectDate,Test,Param,NumericResult,Results_Units,OrderDetails_User1,OrderDetails_User2,OrderDetails_User3,OrderDetails_User4,Instrument,RepLimit,Results_Method,AnalysisEmployee,AnalysisDate
2021011802-05,239 LA CB 20m,1/18/2021,pH,pH,6.575,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,ltimlick,1/18/2021 12:00:00 AM
2021011802-05,239 LA CB 20m,1/18/2021,SRSi,SRSi,2.844,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,jthoroski,5/20/2021 12:00:00 AM
2021011802-05,239 LA CB 20m,1/18/2021,TDN,TDN,253,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,shavens,1/21/2021 12:00:00 AM
2021011802-05,239 LA CB 20m,1/18/2021,TDP,TDP,3,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,1/21/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,A254,42.8358,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,E2:E3,6.1667,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,E2:E4,23.125,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,S275-295,0.0186,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,S350-400,0.0189,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,SR,0.9864,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,SUVA,,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,Suv-a,0.0181,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,Suv-b,0.018,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Absorbance scan,Suv-c,0.0123,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Alk,Alk,160.4,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,Anions,Cl,0.26,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Anions,SO4,1.88,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021011802-06,239 LA CB 25m,1/18/2021,Cations,Ca,2.68,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Cations,K,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Cations,Mg,0.72,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Cations,Na,1.07,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Chla,Chla,0.32,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,6/11/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,DIC,DIC,293.85,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,,1/18/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021011802-06,239 LA CB 25m,1/18/2021,Part C/N,Part C,372.6,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Part C/N,Part N,38.2,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021011802-06,239 LA CB 25m,1/18/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,9/8/2022 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,pH,pH,6.193,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,ltimlick,1/18/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,SRSi,SRSi,2.922,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,jthoroski,5/20/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,TDN,TDN,273,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,shavens,1/21/2021 12:00:00 AM
2021011802-06,239 LA CB 25m,1/18/2021,TDP,TDP,3.9,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,1/21/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,A254,44.2176,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,E2:E3,5.6176,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,E2:E4,19.1,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,S275-295,0.0173,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,S350-400,0.0185,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,SR,0.9318,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,SUVA,,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,Suv-a,0.0174,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,Suv-b,0.0166,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Absorbance scan,Suv-c,0.0121,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Alk,Alk,162.2,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,Anions,Cl,0.27,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Anions,SO4,1.92,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021011802-07,239 LA CB 30m,1/18/2021,Cations,Ca,2.72,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Cations,K,0.39,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Cations,Mg,0.73,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Cations,Na,1.07,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Chla,Chla,0.52,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,6/11/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,DIC,DIC,439.72,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,,1/18/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021011802-07,239 LA CB 30m,1/18/2021,Part C/N,Part C,740.5,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Part C/N,Part N,71.8,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021011802-07,239 LA CB 30m,1/18/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,9/8/2022 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,pH,pH,6.032,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,ltimlick,1/18/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,SRSi,SRSi,3.35,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,jthoroski,5/20/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,TDN,TDN,295,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,shavens,1/21/2021 12:00:00 AM
2021011802-07,239 LA CB 30m,1/18/2021,TDP,TDP,6.2,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,1/21/2021 12:00:00 AM
2021011802-08,239 LA CB PE,1/18/2021,Zooplankton taxonomy,Total Biomass,,,,,,,53-µm Zoonet,,ELA-Zoonet,,
2021011802-09,239 LA CB,1/18/2021,Field observations,Air temperature,,°C,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Black ice,29,cm,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Cloud cover,,/10,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Integrated epi to 1% surface PAR?,,y/n,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Profile?,,y/n,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,RBR#,2,,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Samplers,,,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Secchi depth,,m,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Slush,2,cm,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Snow depth,19,cm,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Temp download time,,CST,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Thermal epi depth,,m,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Thermocline depth,,m,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Total ice,34,cm,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Water colour,,,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Wave height (lower),,cm,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Wave height (upper),,cm,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,White ice layer,5,cm,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Wind direction,,,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Wind speed (lower),,km/h,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,Field observations,Wind speed (upper),,km/h,,,,,,,ELA-Field observations,pfafard,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 0.5m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 10m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 1m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 2m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 3m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 4m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 5m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 6m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 7m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 8m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - 9m,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - Air 1,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-09,239 LA CB,1/18/2021,PAR - 239,PAR - Air 2,,µmol/m2/s,,,,,PAR 2045,,ELA-PAR,,
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,A254,43.2964,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,E2:E3,6.4483,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,E2:E4,23.375,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,S275-295,0.0192,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,S350-400,0.019,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,SR,1.009,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,SUVA,,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,Suv-a,0.0184,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,Suv-b,0.0183,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Absorbance scan,Suv-c,0.0126,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Alk,Alk,160.4,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,Anions,Cl,0.27,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Anions,SO4,1.89,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021011802-10,239 LA CB 10m,1/18/2021,Cations,Ca,2.66,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Cations,K,0.38,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Cations,Mg,0.71,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Cations,Na,1.06,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Chla,Chla,0.31,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,6/11/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,DIC,DIC,211.97,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,,1/18/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021011802-10,239 LA CB 10m,1/18/2021,Part C/N,Part C,262,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Part C/N,Part N,23.7,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021011802-10,239 LA CB 10m,1/18/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,9/8/2022 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,pH,pH,6.581,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,ltimlick,1/18/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,SRSi,SRSi,2.809,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,jthoroski,5/20/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,TDN,TDN,251,µg/L,,,,,AutoAnalyzer 3,,ELA-TDN,shavens,1/21/2021 12:00:00 AM
2021011802-10,239 LA CB 10m,1/18/2021,TDP,TDP,2.9,µg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.5,ELA-TDP,,1/21/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,A254,53.4296,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,E2:E3,6.2162,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,E2:E4,23,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,S275-295,0.0184,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,S350-400,0.0193,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,SR,0.9519,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,SUVA,,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,Suv-a,0.0185,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,Suv-b,0.0174,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Absorbance scan,Suv-c,0.0124,,,,,,Shimadzu UV1800 Scanning Spectrophotometer,,ELA-Absorbance scan,dlangenfeld,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Alk,Alk,101,µEq/L,,,,,Mantech PC-Titration Plus System,6,UA-Alk,BASL - UAlberta,6/7/2022 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Anions,Cl,0.22,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.03,UA-ClSO4,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Anions,SO4,1,mg/L,,,,,Dionex DX-600 Ion Chromatograph,0.04,UA-ClSO4,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Archive,Archive,,,,,,,,,ELA-Archive,,
2021011902-01,227 LA CB 1m,1/19/2021,Cations,Ca,1.79,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Cations,Fe,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0161,UA-ICP,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Cations,K,0.25,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Cations,Mg,0.49,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.01,UA-ICP,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Cations,Mn,,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.0145,UA-ICP,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Cations,Na,0.81,mg/L,,,,,Thermo ICAP-6300 ICP-OES,0.02,UA-ICP,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Chla,Chla,1.48,µg/L,,,,,Turner Designs Trilogy Fluorometer,0.5,ELA-Chla,bcooney,6/11/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,DIC,DIC,360.03,µM,,,,,LI-850 LI-COR CO2/H20 Gas Analyzer,,ELA-DIC,,1/19/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,DOC,DOC,,µmol/L,,,,,Shimadzu TOC-VCPH/CPN,43,FWI-DOC,,
2021011902-01,227 LA CB 1m,1/19/2021,Part C/N,Part C,449.4,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Part C/N,Part N,40.5,µg/L,,,,,Exeter CE 440 Elemental Analyzer,10,UA-C/N,BASL - UAlberta,
2021011902-01,227 LA CB 1m,1/19/2021,Part Fe,Part Fe,,µg/L,,,,,PerkinElmer AAnalyst 400 AAS,19.4,ELA-PartFe,,
2021011902-01,227 LA CB 1m,1/19/2021,Part P,Part P,,µg/L,,,,,Cole-Parmer 2100 Spectrophotometer,1,ELA-PartP,,9/15/2022 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,pH,pH,5.845,SU,,,,,Fisher Scientific Accumet pH meter,,ELA-pH,ltimlick,1/19/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,Phytoplankton taxonomy,Total Biomass,,mg/m^3,,,,,Zeiss invertoscope inverted microscope,,ELA-Phytoplankton taxonomy,,
2021011902-01,227 LA CB 1m,1/19/2021,SRSi,SRSi,0.916,mg/L,,,,,Shimadzu 1601 scanning spectrophotometer,0.003,ELA-SRSi,jthoroski,5/20/2021 12:00:00 AM
2021011902-01,227 LA CB 1m,1/19/2021,TDN,TDN,806,µg/L,,,,,AutoAnalyzer 3,16,ELA-TDN,shavens,2/23/2021 12:00:00 AM
